

2025-11-04 16:53:03,722 - src.transcription.providers.faster_whisper_provider - INFO - Transcription complete: 25016 chars, 1885.85s audio, 668.03s processing, language=ru, RTF=0.35x
2025-11-04 16:53:03,723 - src.services.progress_tracker - INFO - Progress tracker stopped




root@ikkuqhnpjt:/opt/telegram-voice2text-bot# while true; do   echo "$(date '+%H:%M:%S') $(docker stats telegram-voice2text-bot --no-stream --format 'CPU: {{.CPUPerc}} | MEM: {{.MemUsage}} ({{.MemPerc}}) | NET: {{.NetIO}} | DISK: {{.BlockIO}} | PIDs: {{.PIDs}}')";   sleep 0.5; done
16:48:43 CPU: 348.61% | MEM: 1.641GiB / 3.822GiB (42.93%) | NET: 16.7MB / 339kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:45 CPU: 350.81% | MEM: 1.728GiB / 3.822GiB (45.20%) | NET: 16.7MB / 339kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:47 CPU: 330.89% | MEM: 1.663GiB / 3.822GiB (43.51%) | NET: 16.7MB / 342kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:49 CPU: 326.71% | MEM: 1.618GiB / 3.822GiB (42.33%) | NET: 16.7MB / 342kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:51 CPU: 318.01% | MEM: 1.648GiB / 3.822GiB (43.12%) | NET: 16.7MB / 342kB | DISK: 104MB / 15.9MB | PIDs: 17
16:48:53 CPU: 335.89% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.7MB / 345kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:55 CPU: 334.69% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.7MB / 345kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:57 CPU: 328.51% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 348kB | DISK: 104MB / 15.9MB | PIDs: 16
16:48:59 CPU: 335.54% | MEM: 1.618GiB / 3.822GiB (42.33%) | NET: 16.8MB / 348kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:01 CPU: 347.70% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 348kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:03 CPU: 349.41% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 350kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:05 CPU: 339.35% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 350kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:07 CPU: 336.33% | MEM: 1.801GiB / 3.822GiB (47.11%) | NET: 16.8MB / 353kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:09 CPU: 317.43% | MEM: 1.618GiB / 3.822GiB (42.33%) | NET: 16.8MB / 353kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:11 CPU: 343.39% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 353kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:13 CPU: 346.39% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 355kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:15 CPU: 344.57% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 355kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:17 CPU: 331.95% | MEM: 1.881GiB / 3.822GiB (49.20%) | NET: 16.8MB / 356kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:20 CPU: 329.49% | MEM: 1.619GiB / 3.822GiB (42.36%) | NET: 16.8MB / 358kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:22 CPU: 342.17% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 16.8MB / 358kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:24 CPU: 340.05% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 16.8MB / 361kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:26 CPU: 347.81% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 16.8MB / 361kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:28 CPU: 337.73% | MEM: 1.807GiB / 3.822GiB (47.27%) | NET: 16.8MB / 361kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:30 CPU: 334.01% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 364kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:32 CPU: 341.36% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 364kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:34 CPU: 325.31% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 366kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:36 CPU: 343.11% | MEM: 1.682GiB / 3.822GiB (44.01%) | NET: 16.8MB / 367kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:38 CPU: 329.38% | MEM: 1.74GiB / 3.822GiB (45.51%) | NET: 16.8MB / 367kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:40 CPU: 351.37% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 369kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:42 CPU: 341.19% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 369kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:44 CPU: 327.89% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 372kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:46 CPU: 319.56% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 372kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:48 CPU: 333.63% | MEM: 1.702GiB / 3.822GiB (44.53%) | NET: 16.8MB / 372kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:50 CPU: 320.92% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 375kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:52 CPU: 333.49% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 375kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:54 CPU: 318.47% | MEM: 1.665GiB / 3.822GiB (43.56%) | NET: 16.8MB / 377kB | DISK: 104MB / 15.9MB | PIDs: 17
16:49:56 CPU: 341.22% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.8MB / 377kB | DISK: 104MB / 15.9MB | PIDs: 16
16:49:58 CPU: 326.86% | MEM: 1.85GiB / 3.822GiB (48.39%) | NET: 16.8MB / 377kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:00 CPU: 319.32% | MEM: 1.811GiB / 3.822GiB (47.37%) | NET: 16.9MB / 380kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:02 CPU: 341.68% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 380kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:04 CPU: 333.87% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 380kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:06 CPU: 337.72% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 383kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:08 CPU: 341.42% | MEM: 1.624GiB / 3.822GiB (42.48%) | NET: 16.9MB / 383kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:10 CPU: 323.18% | MEM: 1.629GiB / 3.822GiB (42.62%) | NET: 16.9MB / 385kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:12 CPU: 310.43% | MEM: 1.629GiB / 3.822GiB (42.63%) | NET: 16.9MB / 385kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:14 CPU: 330.68% | MEM: 1.641GiB / 3.822GiB (42.93%) | NET: 16.9MB / 385kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:16 CPU: 339.24% | MEM: 1.641GiB / 3.822GiB (42.93%) | NET: 16.9MB / 388kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:18 CPU: 348.18% | MEM: 1.641GiB / 3.822GiB (42.93%) | NET: 16.9MB / 388kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:20 CPU: 329.11% | MEM: 1.641GiB / 3.822GiB (42.94%) | NET: 16.9MB / 391kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:22 CPU: 324.92% | MEM: 1.707GiB / 3.822GiB (44.67%) | NET: 16.9MB / 391kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:25 CPU: 317.75% | MEM: 1.641GiB / 3.822GiB (42.93%) | NET: 16.9MB / 391kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:27 CPU: 329.96% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 393kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:29 CPU: 340.55% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 393kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:31 CPU: 331.91% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 396kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:33 CPU: 340.82% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 396kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:35 CPU: 304.61% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 396kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:37 CPU: 319.73% | MEM: 1.661GiB / 3.822GiB (43.47%) | NET: 16.9MB / 399kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:39 CPU: 330.41% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 399kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:41 CPU: 350.76% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 399kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:43 CPU: 328.32% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 401kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:45 CPU: 336.19% | MEM: 1.661GiB / 3.822GiB (43.46%) | NET: 16.9MB / 401kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:47 CPU: 321.52% | MEM: 1.93GiB / 3.822GiB (50.49%) | NET: 16.9MB / 404kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:49 CPU: 344.08% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 404kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:51 CPU: 342.64% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 404kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:53 CPU: 338.01% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 407kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:55 CPU: 309.92% | MEM: 1.648GiB / 3.822GiB (43.12%) | NET: 16.9MB / 407kB | DISK: 104MB / 15.9MB | PIDs: 17
16:50:57 CPU: 328.68% | MEM: 1.816GiB / 3.822GiB (47.52%) | NET: 16.9MB / 410kB | DISK: 104MB / 15.9MB | PIDs: 16
16:50:59 CPU: 315.62% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 410kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:01 CPU: 326.54% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 16.9MB / 410kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:03 CPU: 330.82% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 412kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:05 CPU: 332.41% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 412kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:07 CPU: 326.62% | MEM: 1.618GiB / 3.822GiB (42.33%) | NET: 17MB / 415kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:09 CPU: 317.60% | MEM: 1.805GiB / 3.822GiB (47.22%) | NET: 17MB / 415kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:11 CPU: 316.77% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 415kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:13 CPU: 336.29% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 418kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:15 CPU: 349.06% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 418kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:17 CPU: 335.02% | MEM: 1.86GiB / 3.822GiB (48.66%) | NET: 17MB / 418kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:19 CPU: 323.58% | MEM: 1.715GiB / 3.822GiB (44.87%) | NET: 17MB / 421kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:21 CPU: 325.52% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 421kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:23 CPU: 335.24% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 423kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:26 CPU: 341.84% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 423kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:28 CPU: 339.42% | MEM: 1.886GiB / 3.822GiB (49.35%) | NET: 17MB / 424kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:30 CPU: 330.34% | MEM: 1.618GiB / 3.822GiB (42.33%) | NET: 17MB / 426kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:32 CPU: 346.66% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 426kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:34 CPU: 314.35% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 428kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:36 CPU: 336.96% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 428kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:38 CPU: 330.33% | MEM: 1.801GiB / 3.822GiB (47.12%) | NET: 17MB / 429kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:40 CPU: 330.97% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 431kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:42 CPU: 347.35% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 431kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:44 CPU: 343.11% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 434kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:46 CPU: 325.43% | MEM: 1.783GiB / 3.822GiB (46.65%) | NET: 17MB / 434kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:48 CPU: 321.89% | MEM: 1.887GiB / 3.822GiB (49.36%) | NET: 17MB / 434kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:50 CPU: 302.04% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 437kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:52 CPU: 327.95% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 437kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:54 CPU: 307.46% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 439kB | DISK: 104MB / 15.9MB | PIDs: 16
16:51:56 CPU: 325.03% | MEM: 1.619GiB / 3.822GiB (42.36%) | NET: 17MB / 439kB | DISK: 104MB / 15.9MB | PIDs: 22
16:51:58 CPU: 314.36% | MEM: 1.751GiB / 3.822GiB (45.82%) | NET: 17MB / 440kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:00 CPU: 338.90% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 442kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:02 CPU: 335.80% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 442kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:04 CPU: 345.62% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17MB / 442kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:06 CPU: 333.59% | MEM: 1.887GiB / 3.822GiB (49.35%) | NET: 17.1MB / 444kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:08 CPU: 319.25% | MEM: 1.713GiB / 3.822GiB (44.80%) | NET: 17.1MB / 445kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:10 CPU: 335.79% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 447kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:12 CPU: 326.18% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 447kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:14 CPU: 344.68% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 447kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:16 CPU: 318.86% | MEM: 1.618GiB / 3.822GiB (42.33%) | NET: 17.1MB / 450kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:18 CPU: 317.74% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 450kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:20 CPU: 324.89% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 453kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:22 CPU: 331.04% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 453kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:24 CPU: 322.95% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 453kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:26 CPU: 325.60% | MEM: 1.891GiB / 3.822GiB (49.48%) | NET: 17.1MB / 455kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:29 CPU: 311.88% | MEM: 1.744GiB / 3.822GiB (45.62%) | NET: 17.1MB / 456kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:31 CPU: 336.60% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 17.1MB / 458kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:33 CPU: 326.23% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 17.1MB / 458kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:35 CPU: 327.43% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 17.1MB / 458kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:37 CPU: 319.62% | MEM: 1.774GiB / 3.822GiB (46.42%) | NET: 17.1MB / 461kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:39 CPU: 330.61% | MEM: 1.681GiB / 3.822GiB (43.97%) | NET: 17.1MB / 461kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:41 CPU: 340.57% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 17.1MB / 463kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:43 CPU: 341.89% | MEM: 1.639GiB / 3.822GiB (42.89%) | NET: 17.1MB / 464kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:45 CPU: 345.37% | MEM: 1.887GiB / 3.822GiB (49.36%) | NET: 17.1MB / 464kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:47 CPU: 320.78% | MEM: 1.812GiB / 3.822GiB (47.41%) | NET: 17.1MB / 466kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:49 CPU: 344.56% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 466kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:51 CPU: 333.95% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 466kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:53 CPU: 346.87% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 469kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:55 CPU: 339.97% | MEM: 1.72GiB / 3.822GiB (45.00%) | NET: 17.1MB / 469kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:57 CPU: 324.82% | MEM: 1.849GiB / 3.822GiB (48.38%) | NET: 17.1MB / 472kB | DISK: 104MB / 15.9MB | PIDs: 16
16:52:59 CPU: 308.07% | MEM: 1.661GiB / 3.822GiB (43.44%) | NET: 17.1MB / 472kB | DISK: 104MB / 15.9MB | PIDs: 17
16:53:01 CPU: 344.88% | MEM: 1.618GiB / 3.822GiB (42.32%) | NET: 17.1MB / 472kB | DISK: 104MB / 15.9MB | PIDs: 16
16:53:03 CPU: 31.86% | MEM: 1.564GiB / 3.822GiB (40.91%) | NET: 17.2MB / 538kB | DISK: 104MB / 16MB | PIDs: 16
16:53:05 CPU: 1.04% | MEM: 1.564GiB / 3.822GiB (40.90%) | NET: 17.3MB / 607kB | DISK: 104MB / 16MB | PIDs: 16
16:53:07 CPU: 0.21% | MEM: 1.564GiB / 3.822GiB (40.90%) | NET: 17.3MB / 608kB | DISK: 104MB / 16MB | PIDs: 16
16:53:09 CPU: 0.00% | MEM: 1.564GiB / 3.822GiB (40.90%) | NET: 17.3MB / 608kB | DISK: 104MB / 16MB | PIDs: 16
16:53:11 CPU: 0.00% | MEM: 1.564GiB / 3.822GiB (40.90%) | NET: 17.3MB / 608kB | DISK: 104MB / 16MB | PIDs: 16
16:53:13 CPU: 0.01% | MEM: 1.564GiB / 3.822GiB (40.90%) | NET: 17.3MB / 608kB | DISK: 104MB / 16MB | PIDs: 16
16:53:15 CPU: 0.00% | MEM: 1.564GiB / 3.822GiB (40.90%) | NET: 17.3MB / 608kB | DISK: 104MB / 16MB | PIDs: 16
